path_id,A_sw,M_sw,A_vlsi,Stage,Outcome,asw_feasibility,msw_feasibility,avlsi_feasibility,stage_evidence,feasibility_level,asw_supporting_evidence_ids,msw_supporting_evidence_ids,avlsi_supporting_evidence_ids,feasibility_rationale
P486,distribution_hosting_or_update_compromise,distribution_or_update_path_control,information_leakage_or_asset_exposure,stage_6_static_timing_analysis,confidentiality,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P487,distribution_hosting_or_update_compromise,distribution_or_update_path_control,information_leakage_or_asset_exposure,stage_7_physical_verification_and_signoff,confidentiality,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P488,distribution_hosting_or_update_compromise,distribution_or_update_path_control,information_leakage_or_asset_exposure,stage_8_post_silicon_validation,confidentiality,Low,Low,Low,not_observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P489,distribution_hosting_or_update_compromise,distribution_or_update_path_control,information_leakage_or_asset_exposure,stage_9_manufacturing_testing,confidentiality,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P490,distribution_hosting_or_update_compromise,distribution_or_update_path_control,hls_induced_security_vulnerability,stage_1_high_level_synthesis,confidentiality,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P491,distribution_hosting_or_update_compromise,distribution_or_update_path_control,hls_induced_security_vulnerability,stage_1_high_level_synthesis,integrity,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P492,distribution_hosting_or_update_compromise,distribution_or_update_path_control,hls_induced_security_vulnerability,stage_1_high_level_synthesis,availability,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P493,distribution_hosting_or_update_compromise,distribution_or_update_path_control,hls_induced_security_vulnerability,stage_2_logic_synthesis,confidentiality,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P494,distribution_hosting_or_update_compromise,distribution_or_update_path_control,hls_induced_security_vulnerability,stage_2_logic_synthesis,integrity,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P495,distribution_hosting_or_update_compromise,distribution_or_update_path_control,hls_induced_security_vulnerability,stage_2_logic_synthesis,availability,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P496,distribution_hosting_or_update_compromise,distribution_or_update_path_control,hls_induced_security_vulnerability,stage_3_post_synthesis_verification,confidentiality,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P497,distribution_hosting_or_update_compromise,distribution_or_update_path_control,hls_induced_security_vulnerability,stage_3_post_synthesis_verification,integrity,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P498,distribution_hosting_or_update_compromise,distribution_or_update_path_control,hls_induced_security_vulnerability,stage_3_post_synthesis_verification,availability,Low,Low,Low,observed_in_v1,Low,none_in_v1,none_in_v1,none_in_v1,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P499,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_0_design_specification,integrity,Low,Low,Medium,not_observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P500,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_0_design_specification,availability,Low,Low,Medium,not_observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P501,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_1_high_level_synthesis,integrity,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P502,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_1_high_level_synthesis,availability,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P503,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_2_logic_synthesis,integrity,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P504,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_2_logic_synthesis,availability,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P505,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_3_post_synthesis_verification,integrity,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P506,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_3_post_synthesis_verification,availability,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P507,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_4_design_for_testability,integrity,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P508,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_4_design_for_testability,availability,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P509,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_5_placement_and_routing,integrity,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P510,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_5_placement_and_routing,availability,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P511,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_6_static_timing_analysis,integrity,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P512,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_6_static_timing_analysis,availability,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P513,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_7_physical_verification_and_signoff,integrity,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P514,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_7_physical_verification_and_signoff,availability,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P515,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_8_post_silicon_validation,integrity,Low,Low,Medium,not_observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P516,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_8_post_silicon_validation,availability,Low,Low,Medium,not_observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P517,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_9_manufacturing_testing,integrity,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P518,distribution_hosting_or_update_compromise,distribution_or_update_path_control,access_abuse_or_system_disruption,stage_9_manufacturing_testing,availability,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E10; E49; E50,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P519,signing_or_verification_compromise,signing_or_verification_control,design_tampering_or_malicious_modification,stage_0_design_specification,integrity,Low,Low,Medium,not_observed_in_v1,Low,none_in_v1,none_in_v1,E2; E10; E19,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P520,signing_or_verification_compromise,signing_or_verification_control,design_tampering_or_malicious_modification,stage_0_design_specification,availability,Low,Low,Medium,not_observed_in_v1,Low,none_in_v1,none_in_v1,E2; E10; E19,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P521,signing_or_verification_compromise,signing_or_verification_control,design_tampering_or_malicious_modification,stage_1_high_level_synthesis,integrity,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E2; E10; E19,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P522,signing_or_verification_compromise,signing_or_verification_control,design_tampering_or_malicious_modification,stage_1_high_level_synthesis,availability,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E2; E10; E19,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
P523,signing_or_verification_compromise,signing_or_verification_control,design_tampering_or_malicious_modification,stage_2_logic_synthesis,integrity,Low,Low,Medium,observed_in_v1,Low,none_in_v1,none_in_v1,E2; E10; E19,Low because the path is model-possible but weakly supported by the current v1 feasibility evidence.
